STU_ID,X1SEX,X1RACE,X1SES,X1SESQ5,X4ATPRLVLA,S3CLGPELL
17173,Male,"White, non-Hispanic",1.6028,Fifth quintile (highest),"No degree, not enrolled",Yes
17174,Male,"White, non-Hispanic",-.5305,Second quintile,Item legitimate skip/NA,Item legitimate skip/NA
17175,Male,"More than one race, non-Hispanic",-.2212,Third quintile,"No degree, enrolled at less-than-4-year",No
17176,Male,"Hispanic, race specified",-.5342,Second quintile,"No degree, not enrolled",Unit non-response
17177,Male,"Hispanic, race specified",-1.0836,First quintile (lowest),"No degree, not enrolled",Yes
17178,Male,"White, non-Hispanic",.9913999999999999,Fifth quintile (highest),"No degree, not enrolled",Don't know
17179,Female,"White, non-Hispanic",.1557,Fourth quintile,"No degree, enrolled at a 4-year",Yes
17180,Male,"White, non-Hispanic",.1628,Fourth quintile,"No degree, enrolled at a 4-year",No
17181,Female,"More than one race, non-Hispanic",-.7163,First quintile (lowest),Unit non-response,Item legitimate skip/NA
17182,Male,"White, non-Hispanic",-.4542,Second quintile,"No degree, enrolled at less-than-4-year",Yes
17183,Female,"Hispanic, race specified",.2663,Fourth quintile,Item legitimate skip/NA,Unit non-response
17184,Female,"Native Hawaiian/Pacific Islander, non-Hispanic",-.7,Second quintile,Item legitimate skip/NA,Item legitimate skip/NA
17185,Female,"White, non-Hispanic",1.3936,Fifth quintile (highest),"No degree, enrolled at a 4-year",No
17186,Female,"White, non-Hispanic",.6768,Fifth quintile (highest),"No degree, enrolled at a 4-year",Yes
17187,Female,"White, non-Hispanic",.4928,Fourth quintile,"No degree, enrolled at a 4-year",Don't know
17188,Male,"White, non-Hispanic",-.3985,Second quintile,Unit non-response,Item legitimate skip/NA
17189,Male,"White, non-Hispanic",1.2962,Fifth quintile (highest),"No degree, not enrolled",No
17190,Female,"Black/African-American, non-Hispanic",.7085,Fifth quintile (highest),Unit non-response,Unit non-response
17192,Male,"Black/African-American, non-Hispanic",-.081,Third quintile,"No degree, not enrolled",Yes
17193,Male,"White, non-Hispanic",1.0186,Fifth quintile (highest),"No degree, enrolled at a 4-year",No
17194,Male,"White, non-Hispanic",.1079,Fourth quintile,Item legitimate skip/NA,Unit non-response
17195,Male,"White, non-Hispanic",-.616,Second quintile,Unit non-response,Don't know
17196,Female,"Black/African-American, non-Hispanic",-.3795,Second quintile,"No degree, not enrolled",Item legitimate skip/NA
17197,Female,"White, non-Hispanic",-.8888,First quintile (lowest),"No degree, enrolled at less-than-4-year",Yes
17198,Female,"Black/African-American, non-Hispanic",.4602,Fourth quintile,Unit non-response,Unit non-response
17199,Female,"White, non-Hispanic",.9565,Fifth quintile (highest),"No degree, enrolled at a 4-year",No
17200,Male,"White, non-Hispanic",-1.1012,First quintile (lowest),Unit non-response,Unit non-response
17202,Male,"White, non-Hispanic",.2714,Fourth quintile,"No degree, not enrolled",No
17203,Male,"Hispanic, race specified",-.5171,Second quintile,Unit non-response,Unit non-response
17204,Male,"White, non-Hispanic",.3013,Fourth quintile,"No degree, enrolled at a 4-year",No
17205,Female,"White, non-Hispanic",.1322,Fourth quintile,Item legitimate skip/NA,Item legitimate skip/NA
17206,Female,"More than one race, non-Hispanic",-.0898,Third quintile,"No degree, enrolled at less-than-4-year",Don't know
17207,Male,"White, non-Hispanic",1.1594,Fifth quintile (highest),"No degree, enrolled at a 4-year",No
17208,Female,"White, non-Hispanic",-.2488,Third quintile,Unit non-response,Item legitimate skip/NA
17209,Male,Missing,Unit non-response,Unit non-response,Attained associate's degree,Don't know
17210,Male,"White, non-Hispanic",.4495,Fourth quintile,Item legitimate skip/NA,Item legitimate skip/NA
17211,Male,"White, non-Hispanic",.7696,Fifth quintile (highest),"No degree, enrolled at a 4-year",No
17212,Male,"White, non-Hispanic",-.0096,Third quintile,"No degree, enrolled at a 4-year",No
17213,Female,"White, non-Hispanic",-.6006,Second quintile,Unit non-response,Unit non-response
17214,Male,"Black/African-American, non-Hispanic",-.7479,First quintile (lowest),"No degree, enrolled at less-than-4-year",Item legitimate skip/NA
17215,Male,"Asian, non-Hispanic",Unit non-response,Unit non-response,"No degree, enrolled at a 4-year",Unit non-response
17216,Female,"White, non-Hispanic",.0126,Third quintile,Item legitimate skip/NA,Unit non-response
17218,Male,"More than one race, non-Hispanic",-.5434,Second quintile,Unit non-response,Item legitimate skip/NA
17219,Female,"White, non-Hispanic",-.7962,First quintile (lowest),"No degree, enrolled at a 4-year",Yes
17220,Male,"White, non-Hispanic",-.9127999999999999,First quintile (lowest),Item legitimate skip/NA,No
17221,Female,"White, non-Hispanic",-.5137,Second quintile,Unit non-response,No
17222,Female,Missing,Unit non-response,Unit non-response,Unit non-response,No
17223,Male,"Hispanic, race specified",1.02,Fifth quintile (highest),"No degree, enrolled at a 4-year",No
17224,Female,"White, non-Hispanic",-.0967,Third quintile,"No degree, enrolled at less-than-4-year",Don't know
17225,Male,"White, non-Hispanic",.0405,Third quintile,"No degree, not enrolled",Don't know
17226,Male,"Asian, non-Hispanic",.6296,Fifth quintile (highest),"No degree, enrolled at a 4-year",Don't know
17227,Male,"More than one race, non-Hispanic",-.7799,First quintile (lowest),Item legitimate skip/NA,Item legitimate skip/NA
17228,Male,"White, non-Hispanic",-.4924,Second quintile,Missing,Item legitimate skip/NA
17229,Male,"White, non-Hispanic",-.0474,Third quintile,"No degree, enrolled at a 4-year",Yes
17230,Male,"Black/African-American, non-Hispanic",1.1188,Fifth quintile (highest),"No degree, not enrolled",No
17232,Female,"White, non-Hispanic",-.2365,Third quintile,"No degree, enrolled at a 4-year",Item legitimate skip/NA
17233,Male,"White, non-Hispanic",-.4046,Second quintile,"No degree, not enrolled",No
17234,Female,"Hispanic, race specified",.7741,Fifth quintile (highest),"No degree, enrolled at a 4-year",Yes
17235,Male,"Asian, non-Hispanic",1.105,Fifth quintile (highest),"No degree, not enrolled",Item legitimate skip/NA
17236,Female,"White, non-Hispanic",-.1941,Third quintile,"No degree, not enrolled",Item legitimate skip/NA
17237,Male,"Hispanic, race specified",-.503,Second quintile,Item legitimate skip/NA,Item legitimate skip/NA
17238,Female,"White, non-Hispanic",1.4439,Fifth quintile (highest),Missing,No
17239,Male,"Asian, non-Hispanic",Unit non-response,Unit non-response,"No degree, enrolled at a 4-year",Don't know
17240,Male,"Hispanic, race specified",-.2125,Third quintile,"No degree, not enrolled",Unit non-response
17241,Female,"White, non-Hispanic",.6449,Fifth quintile (highest),"No degree, enrolled at a 4-year",No
17242,Male,Missing,Unit non-response,Unit non-response,Item legitimate skip/NA,Item legitimate skip/NA
17243,Female,Missing,Unit non-response,Unit non-response,Unit non-response,Unit non-response
17244,Female,"White, non-Hispanic",.7791,Fifth quintile (highest),Attained certificate,Unit non-response
17245,Male,"More than one race, non-Hispanic",.4767,Fourth quintile,"No degree, not enrolled",Unit non-response
17246,Female,"More than one race, non-Hispanic",-.0239,Third quintile,Item legitimate skip/NA,Unit non-response
17247,Male,"More than one race, non-Hispanic",.4466,Fourth quintile,Unit non-response,No
17248,Female,"White, non-Hispanic",1.0046,Fifth quintile (highest),"No degree, enrolled at a 4-year",No
17249,Male,Missing,Unit non-response,Unit non-response,Unit non-response,Don't know
17250,Male,"Black/African-American, non-Hispanic",-.4878,Second quintile,Item legitimate skip/NA,Item legitimate skip/NA
17251,Female,"Hispanic, race specified",.4611,Fourth quintile,Unit non-response,Yes
17252,Male,"White, non-Hispanic",.3747,Fourth quintile,Unit non-response,Unit non-response
17253,Female,"White, non-Hispanic",-1.1739,First quintile (lowest),Unit non-response,Unit non-response
17254,Male,"White, non-Hispanic",1.2607,Fifth quintile (highest),"No degree, enrolled at a 4-year",Yes
17255,Male,"Hispanic, no race specified",-1.5119,First quintile (lowest),Unit non-response,Item legitimate skip/NA
17256,Female,"White, non-Hispanic",.2213,Fourth quintile,Attained certificate,Unit non-response
17257,Male,"Black/African-American, non-Hispanic",-.0714,Third quintile,"No degree, enrolled at a 4-year",Item legitimate skip/NA
17258,Male,"White, non-Hispanic",-.3194,Third quintile,"No degree, not enrolled",Item not administered: abbreviated interview
17259,Male,"More than one race, non-Hispanic",-.1864,Third quintile,Unit non-response,Yes
17260,Male,"Hispanic, race specified",1.8355,Fifth quintile (highest),"No degree, enrolled at a 4-year",Yes
17261,Female,"White, non-Hispanic",.4555,Fourth quintile,Unit non-response,Item not administered: abbreviated interview
17262,Male,"Hispanic, race specified",-1.4244,First quintile (lowest),Unit non-response,Unit non-response
17263,Male,"White, non-Hispanic",.679,Fifth quintile (highest),"No degree, enrolled at a 4-year",No
17264,Female,"Hispanic, race specified",-.3552,Second quintile,Unit non-response,No
17265,Male,"Asian, non-Hispanic",1.3994,Fifth quintile (highest),"No degree, enrolled at a 4-year",Yes
17266,Male,"Black/African-American, non-Hispanic",-.8371,First quintile (lowest),Unit non-response,Item legitimate skip/NA
17267,Female,"Black/African-American, non-Hispanic",2.5135,Fifth quintile (highest),"No degree, enrolled at a 4-year",Yes
17269,Male,"More than one race, non-Hispanic",-.387,Second quintile,Unit non-response,Item legitimate skip/NA
17270,Female,Missing,Unit non-response,Unit non-response,Item legitimate skip/NA,Unit non-response
17271,Male,"White, non-Hispanic",.2817,Fourth quintile,Item legitimate skip/NA,Item legitimate skip/NA
17272,Male,"Black/African-American, non-Hispanic",.2955,Fourth quintile,"No degree, enrolled at less-than-4-year",No
17273,Male,"White, non-Hispanic",-.9952,First quintile (lowest),"No degree, enrolled at a 4-year",Yes
17274,Male,"White, non-Hispanic",-.1431,Third quintile,"No degree, not enrolled",Don't know
17276,Female,"Black/African-American, non-Hispanic",.4445,Fourth quintile,"No degree, enrolled at a 4-year",Yes
17277,Female,"White, non-Hispanic",-.5749,Second quintile,Attained associate's degree,Yes
17278,Female,"White, non-Hispanic",-.5402,Second quintile,"No degree, enrolled at less-than-4-year",Item legitimate skip/NA
17279,Female,"White, non-Hispanic",.0949,Fourth quintile,Item legitimate skip/NA,Unit non-response
17280,Male,Missing,Unit non-response,Unit non-response,"No degree, enrolled at a 4-year",Yes
17281,Female,"White, non-Hispanic",.758,Fifth quintile (highest),Attained certificate,No
17283,Male,"White, non-Hispanic",1.2984,Fifth quintile (highest),"No degree, enrolled at a 4-year",Yes
17284,Female,"White, non-Hispanic",.0027,Third quintile,"No degree, enrolled at less-than-4-year",Item legitimate skip/NA
17285,Male,"More than one race, non-Hispanic",-1.3184,First quintile (lowest),Item legitimate skip/NA,Unit non-response
17286,Male,"More than one race, non-Hispanic",1.0892,Fifth quintile (highest),Unit non-response,Unit non-response
17287,Female,"White, non-Hispanic",-.2903,Third quintile,Attained associate's degree,No
17288,Female,"White, non-Hispanic",.4884,Fourth quintile,"No degree, enrolled at a 4-year",No
17289,Female,"White, non-Hispanic",-.7077,Second quintile,Unit non-response,Item legitimate skip/NA
17290,Male,"Hispanic, race specified",-.7437,First quintile (lowest),"No degree, not enrolled",Item legitimate skip/NA
17291,Male,"White, non-Hispanic",-.4042,Second quintile,Item legitimate skip/NA,Item legitimate skip/NA
17292,Female,"Black/African-American, non-Hispanic",-.3711,Second quintile,"No degree, enrolled at a 4-year",Yes
17293,Male,Missing,Unit non-response,Unit non-response,Unit non-response,Unit non-response
17294,Male,"White, non-Hispanic",.0478,Third quintile,Item legitimate skip/NA,Item legitimate skip/NA
17295,Male,"Asian, non-Hispanic",.0879,Fourth quintile,"No degree, enrolled at less-than-4-year",Unit non-response
17296,Female,"More than one race, non-Hispanic",.6335,Fifth quintile (highest),"No degree, not enrolled",Yes
17297,Male,"White, non-Hispanic",-.4321,Second quintile,Item legitimate skip/NA,Item legitimate skip/NA
17298,Female,"Black/African-American, non-Hispanic",-.2214,Third quintile,Item legitimate skip/NA,Item legitimate skip/NA
17299,Female,Missing,Unit non-response,Unit non-response,"No degree, enrolled at a 4-year",No
17300,Male,Missing,Unit non-response,Unit non-response,Item legitimate skip/NA,Item legitimate skip/NA
17301,Female,"White, non-Hispanic",.4807,Fourth quintile,"No degree, enrolled at a 4-year",Yes
17302,Female,"White, non-Hispanic",-.2992,Third quintile,Item legitimate skip/NA,Item legitimate skip/NA
17304,Male,"White, non-Hispanic",1.3025,Fifth quintile (highest),"No degree, enrolled at a 4-year",Unit non-response
17305,Male,"Hispanic, race specified",-1.4268,First quintile (lowest),"No degree, not enrolled",Don't know
17306,Male,"White, non-Hispanic",1.1568,Fifth quintile (highest),"No degree, enrolled at a 4-year",Item legitimate skip/NA
17307,Male,"White, non-Hispanic",-.2684,Third quintile,Unit non-response,Unit non-response
17308,Male,"Black/African-American, non-Hispanic",Unit non-response,Unit non-response,"No degree, enrolled at a 4-year",Unit non-response
17309,Female,"Asian, non-Hispanic",1.7484,Fifth quintile (highest),Unit non-response,No
17310,Male,"More than one race, non-Hispanic",.0504,Fourth quintile,Unit non-response,Unit non-response
17311,Female,"Hispanic, no race specified",Unit non-response,Unit non-response,"No degree, enrolled at a 4-year",Yes
17312,Female,"Hispanic, race specified",.2108,Fourth quintile,Unit non-response,No
17313,Female,"Black/African-American, non-Hispanic",-.8283,First quintile (lowest),Item legitimate skip/NA,Item legitimate skip/NA
17314,Female,"White, non-Hispanic",-.0991,Third quintile,Item legitimate skip/NA,Unit non-response
17315,Female,"White, non-Hispanic",.0713,Fourth quintile,Attained associate's degree,No
17316,Female,"Native Hawaiian/Pacific Islander, non-Hispanic",-1.7526,First quintile (lowest),Item legitimate skip/NA,Item legitimate skip/NA
17318,Female,"Hispanic, race specified",-.5434,Second quintile,"No degree, enrolled at less-than-4-year",Yes
17319,Male,"White, non-Hispanic",.3573,Fourth quintile,Item legitimate skip/NA,Item legitimate skip/NA
17320,Male,"White, non-Hispanic",1.4361,Fifth quintile (highest),"No degree, enrolled at a 4-year",No
17321,Female,"Asian, non-Hispanic",-.5719,Second quintile,"No degree, enrolled at a 4-year",Yes
17322,Male,"White, non-Hispanic",.4399,Fourth quintile,"No degree, enrolled at a 4-year",Yes
17323,Female,"Black/African-American, non-Hispanic",.8492,Fifth quintile (highest),"No degree, enrolled at a 4-year",No
17324,Male,"White, non-Hispanic",-.0695,Third quintile,Unit non-response,No
17325,Female,"White, non-Hispanic",1.0466,Fifth quintile (highest),"No degree, enrolled at a 4-year",Yes
17326,Male,"More than one race, non-Hispanic",-.0213,Third quintile,Unit non-response,Unit non-response
